encoderAngle	rotations	 potentiometerVoltage	ideal voltage
-357.0117188	0.991699219	0.32421875	0.327260742
-357.5390625	0.993164063	0.3359375	0.327744141
-358.1542969	0.994873047	0.33203125	0.328308105
-358.7695313	0.996582031	0.32421875	0.32887207
-359.4726563	0.998535156	0.3359375	0.329516602
-360.2636719	1.000732422	0.32421875	0.330241699
-361.1425781	1.003173828	0.33984375	0.331047363
-362.0214844	1.005615234	0.33203125	0.331853027
-363.0761719	1.008544922	0.33984375	0.332819824
-364.0429688	1.011230469	0.33984375	0.333706055
-365.0976563	1.014160156	0.3359375	0.334672852
-366.2402344	1.017333984	0.34765625	0.335720215
-367.5585938	1.020996094	0.33203125	0.336928711
-368.9648438	1.024902344	0.34375	0.338217773
-370.2832031	1.028564453	0.33984375	0.33942627
-371.4257813	1.031738281	0.33984375	0.340473633
-372.4804688	1.034667969	0.34765625	0.34144043
-373.5351563	1.037597656	0.3359375	0.342407227
-374.5019531	1.040283203	0.3515625	0.343293457
-375.3808594	1.042724609	0.3359375	0.344099121
-376.2597656	1.045166016	0.3515625	0.344904785
-377.0507813	1.047363281	0.34765625	0.345629883
-377.6660156	1.049072266	0.34375	0.346193848
-378.28125	1.05078125	0.35546875	0.346757813
-378.7207031	1.052001953	0.34375	0.347160645
-379.2480469	1.053466797	0.359375	0.347644043
-379.7753906	1.054931641	0.34765625	0.348127441
-380.3027344	1.056396484	0.35546875	0.34861084
-380.6542969	1.057373047	0.3515625	0.348933105
-380.9179688	1.058105469	0.34375	0.349174805
-381.3574219	1.059326172	0.359375	0.349577637
-381.8847656	1.060791016	0.34765625	0.350061035
-382.5	1.0625	0.359375	0.350625
-383.203125	1.064453125	0.34765625	0.351269531
-383.9941406	1.066650391	0.35546875	0.351994629
-384.6972656	1.068603516	0.359375	0.35263916
-385.4003906	1.070556641	0.34765625	0.353283691
-386.1035156	1.072509766	0.36328125	0.353928223
-386.71875	1.07421875	0.34765625	0.354492188
-387.421875	1.076171875	0.36328125	0.355136719
-388.2128906	1.078369141	0.35546875	0.355861816
-389.0917969	1.080810547	0.359375	0.35666748
-390.0585938	1.083496094	0.3671875	0.357553711
-390.9375	1.0859375	0.34765625	0.358359375
-391.9042969	1.088623047	0.3671875	0.359245605
-392.7832031	1.091064453	0.35546875	0.36005127
-393.6621094	1.093505859	0.3671875	0.360856934
-394.5410156	1.095947266	0.36328125	0.361662598
-395.4199219	1.098388672	0.359375	0.362468262
-396.2988281	1.100830078	0.37890625	0.363273926
-397.0898438	1.103027344	0.35546875	0.363999023
-397.96875	1.10546875	0.375	0.364804688
-398.7597656	1.107666016	0.3671875	0.365529785
-399.5507813	1.109863281	0.37109375	0.366254883
-400.2539063	1.111816406	0.37109375	0.366899414
-401.0449219	1.114013672	0.36328125	0.367624512
-401.7480469	1.115966797	0.37890625	0.368269043
-402.4511719	1.117919922	0.36328125	0.368913574
-403.2421875	1.120117188	0.37890625	0.369638672
-404.0332031	1.122314453	0.37109375	0.37036377
-404.9121094	1.124755859	0.375	0.371169434
-405.703125	1.126953125	0.37890625	0.371894531
-406.40625	1.12890625	0.36328125	0.372539063
-407.109375	1.130859375	0.38671875	0.373183594
-407.8125	1.1328125	0.37109375	0.373828125
-408.515625	1.134765625	0.3828125	0.374472656
-409.3066406	1.136962891	0.37890625	0.375197754
-410.0976563	1.139160156	0.375	0.375922852
-410.8886719	1.141357422	0.38671875	0.376647949
-411.6796875	1.143554688	0.37109375	0.377373047
-412.4707031	1.145751953	0.38671875	0.378098145
-413.2617188	1.147949219	0.375	0.378823242
-413.9648438	1.149902344	0.38671875	0.379467773
-414.7558594	1.152099609	0.3828125	0.380192871
-415.3710938	1.153808594	0.37890625	0.380756836
-416.0742188	1.155761719	0.390625	0.381401367
-416.6894531	1.157470703	0.375	0.381965332
-417.3046875	1.159179688	0.39453125	0.382529297
-418.0078125	1.161132813	0.37890625	0.383173828
-418.6230469	1.162841797	0.38671875	0.383737793
-419.2382813	1.164550781	0.390625	0.384301758
-419.9414063	1.166503906	0.3828125	0.384946289
-420.6445313	1.168457031	0.39453125	0.38559082
-421.4355469	1.170654297	0.37890625	0.386315918
-422.3144531	1.173095703	0.39453125	0.387121582
-423.28125	1.17578125	0.38671875	0.388007813
-424.3359375	1.178710938	0.390625	0.388974609
-425.6542969	1.182373047	0.3984375	0.390183105
-426.9726563	1.186035156	0.38671875	0.391391602
-428.4667969	1.190185547	0.40625	0.39276123
-429.8730469	1.194091797	0.390625	0.394050293
-431.1035156	1.197509766	0.3984375	0.395178223
-432.0703125	1.200195313	0.39453125	0.396064453
-433.0371094	1.202880859	0.39453125	0.396950684
-433.828125	1.205078125	0.40625	0.397675781
-434.53125	1.20703125	0.38671875	0.398320313
-435.234375	1.208984375	0.40625	0.398964844
-435.9375	1.2109375	0.39453125	0.399609375
-436.5527344	1.212646484	0.40625	0.40017334
-437.1679688	1.214355469	0.40234375	0.400737305
-437.7832031	1.216064453	0.3984375	0.40130127
-438.3984375	1.217773438	0.4140625	0.401865234
-438.9257813	1.219238281	0.3984375	0.402348633
-439.453125	1.220703125	0.4140625	0.402832031
-439.9804688	1.222167969	0.3984375	0.40331543
-440.5078125	1.223632813	0.40625	0.403798828
-441.1230469	1.225341797	0.4140625	0.404362793
-441.7382813	1.227050781	0.3984375	0.404926758
-442.3535156	1.228759766	0.4140625	0.405490723
-442.96875	1.23046875	0.40234375	0.406054688
-443.5839844	1.232177734	0.4140625	0.406618652
-444.2871094	1.234130859	0.41015625	0.407263184
-444.9023438	1.235839844	0.40625	0.407827148
-445.6054688	1.237792969	0.41796875	0.40847168
-446.2207031	1.239501953	0.3984375	0.409035645
-446.7480469	1.240966797	0.421875	0.409519043
-447.4511719	1.242919922	0.40234375	0.410163574
-448.1542969	1.244873047	0.41796875	0.410808105
-448.9453125	1.247070313	0.4140625	0.411533203
-449.8242188	1.249511719	0.41015625	0.412338867
-450.703125	1.251953125	0.421875	0.413144531
-451.7578125	1.254882813	0.4140625	0.414111328
-452.8125	1.2578125	0.42578125	0.415078125
-453.9550781	1.260986328	0.4140625	0.416125488
-455.1855469	1.264404297	0.421875	0.417253418
-456.4160156	1.267822266	0.421875	0.418381348
-457.6464844	1.271240234	0.41015625	0.419509277
-458.7890625	1.274414063	0.4296875	0.420556641
-459.84375	1.27734375	0.41015625	0.421523438
-460.7226563	1.279785156	0.4296875	0.422329102
-461.5136719	1.281982422	0.421875	0.423054199
-462.2167969	1.283935547	0.42578125	0.42369873
-462.9199219	1.285888672	0.4296875	0.424343262
-463.6230469	1.287841797	0.421875	0.424987793
-464.2382813	1.289550781	0.4375	0.425551758
-464.8535156	1.291259766	0.421875	0.426115723
-465.5566406	1.293212891	0.43359375	0.426760254
-466.2597656	1.295166016	0.42578125	0.427404785
-467.2265625	1.297851563	0.42578125	0.428291016
-468.1054688	1.300292969	0.4375	0.42909668
-469.0722656	1.302978516	0.4140625	0.42998291
-469.9511719	1.305419922	0.44140625	0.430788574
-471.0058594	1.308349609	0.4296875	0.431755371
-471.9726563	1.311035156	0.4375	0.432641602
-473.0273438	1.313964844	0.4375	0.433608398
-473.9941406	1.316650391	0.42578125	0.434494629
-474.9609375	1.319335938	0.4453125	0.435380859
-475.8398438	1.321777344	0.43359375	0.436186523
-476.71875	1.32421875	0.4453125	0.436992188
-477.421875	1.326171875	0.43359375	0.437636719
-478.3007813	1.328613281	0.44140625	0.438442383
-479.0917969	1.330810547	0.4453125	0.43916748
-479.9707031	1.333251953	0.43359375	0.439973145
-480.7617188	1.335449219	0.44921875	0.440698242
-481.5527344	1.337646484	0.4375	0.44142334
-482.34375	1.33984375	0.453125	0.442148438
-483.046875	1.341796875	0.44140625	0.442792969
-483.9257813	1.344238281	0.44140625	0.443598633
-484.7167969	1.346435547	0.453125	0.44432373
-485.5078125	1.348632813	0.44140625	0.445048828
-486.2109375	1.350585938	0.453125	0.445693359
-486.9140625	1.352539063	0.44140625	0.446337891
-487.5292969	1.354248047	0.453125	0.446901855
-488.0566406	1.355712891	0.4453125	0.447385254
-488.671875	1.357421875	0.44140625	0.447949219
-489.2871094	1.359130859	0.45703125	0.448513184
-489.9902344	1.361083984	0.44140625	0.449157715
-490.6054688	1.362792969	0.4609375	0.44972168
-491.3085938	1.364746094	0.44140625	0.450366211
-492.0117188	1.366699219	0.453125	0.451010742
-492.7148438	1.368652344	0.453125	0.451655273
-493.4179688	1.370605469	0.44921875	0.452299805
-494.1210938	1.372558594	0.46875	0.452944336
-494.8242188	1.374511719	0.4453125	0.453588867
-495.6152344	1.376708984	0.4609375	0.454313965
-496.2304688	1.378417969	0.44921875	0.45487793
-496.8457031	1.380126953	0.45703125	0.455441895
-497.5488281	1.382080078	0.4609375	0.456086426
-498.1640625	1.383789063	0.44921875	0.456650391
-498.8671875	1.385742188	0.46875	0.457294922
-499.6582031	1.387939453	0.453125	0.45802002
-500.5371094	1.390380859	0.46484375	0.458825684
-501.5039063	1.393066406	0.45703125	0.459711914
-502.6464844	1.396240234	0.4609375	0.460759277
-503.6132813	1.398925781	0.46484375	0.461645508
-504.5800781	1.401611328	0.45703125	0.462531738
-505.546875	1.404296875	0.4765625	0.463417969
-506.5136719	1.406982422	0.45703125	0.464304199
-507.3925781	1.409423828	0.47265625	0.465109863
-508.0957031	1.411376953	0.46875	0.465754395
-508.7109375	1.413085938	0.4609375	0.466318359
-509.3261719	1.414794922	0.48046875	0.466882324
-509.9414063	1.416503906	0.4609375	0.467446289
-510.5566406	1.418212891	0.47265625	0.468010254
-511.2597656	1.420166016	0.4609375	0.468654785
-512.1386719	1.422607422	0.46875	0.469460449
-512.9296875	1.424804688	0.47265625	0.470185547
-513.8085938	1.427246094	0.46484375	0.470991211
-514.6875	1.4296875	0.484375	0.471796875
-515.390625	1.431640625	0.46484375	0.472441406
-516.1816406	1.433837891	0.48046875	0.473166504
-516.9726563	1.436035156	0.47265625	0.473891602
-517.9394531	1.438720703	0.4765625	0.474777832
-518.90625	1.44140625	0.48046875	0.475664063
-520.1367188	1.444824219	0.46875	0.476791992
-521.1914063	1.447753906	0.4921875	0.477758789
-522.2460938	1.450683594	0.46875	0.478725586
-523.2128906	1.453369141	0.484375	0.479611816
-524.3554688	1.456542969	0.48046875	0.48065918
-525.4980469	1.459716797	0.4765625	0.481706543
-526.9921875	1.463867188	0.4921875	0.483076172
-528.3105469	1.467529297	0.4765625	0.484284668
-529.453125	1.470703125	0.49609375	0.485332031
-530.5957031	1.473876953	0.4765625	0.486379395
-531.8261719	1.477294922	0.4921875	0.487507324
-532.96875	1.48046875	0.4921875	0.488554688
-534.0234375	1.483398438	0.48828125	0.489521484
-534.8144531	1.485595703	0.50390625	0.490246582
-535.6054688	1.487792969	0.48046875	0.49097168
-536.3085938	1.489746094	0.5	0.491616211
-536.8359375	1.491210938	0.48828125	0.492099609
-537.2753906	1.492431641	0.49609375	0.492502441
-537.7148438	1.493652344	0.5	0.492905273
-538.1542969	1.494873047	0.484375	0.493308105
-538.6816406	1.496337891	0.5	0.493791504
-539.2089844	1.497802734	0.484375	0.494274902
-540	1.5	0.50390625	0.495
-540.703125	1.501953125	0.49609375	0.495644531
-541.4941406	1.504150391	0.49609375	0.496369629
-542.2851563	1.506347656	0.5	0.497094727
-543.1640625	1.508789063	0.4921875	0.497900391
-544.1308594	1.511474609	0.5078125	0.498786621
-545.0976563	1.514160156	0.4921875	0.499672852
-546.0644531	1.516845703	0.50390625	0.500559082
-547.03125	1.51953125	0.50390625	0.501445313
-548.0859375	1.522460938	0.5	0.502412109
-549.0527344	1.525146484	0.515625	0.50329834
-550.1074219	1.528076172	0.49609375	0.504265137
-551.1621094	1.531005859	0.5234375	0.505231934
-552.3046875	1.534179688	0.5	0.506279297
-553.2714844	1.536865234	0.51171875	0.507165527
-554.5019531	1.540283203	0.515625	0.508293457
-555.6445313	1.543457031	0.50390625	0.50934082
-556.6992188	1.546386719	0.5234375	0.510307617
-557.7539063	1.549316406	0.5078125	0.511274414
-558.6328125	1.551757813	0.51953125	0.512080078
-559.5117188	1.554199219	0.51171875	0.512885742
-560.4785156	1.556884766	0.51171875	0.513771973
-561.4453125	1.559570313	0.51953125	0.514658203
-562.2363281	1.561767578	0.5078125	0.515383301
-562.9394531	1.563720703	0.5234375	0.516027832
-563.5546875	1.565429688	0.5078125	0.516591797
-564.1699219	1.567138672	0.5234375	0.517155762
-564.7851563	1.568847656	0.515625	0.517719727
-565.4003906	1.570556641	0.515625	0.518283691
-566.015625	1.572265625	0.52734375	0.518847656
-566.6308594	1.573974609	0.51171875	0.519411621
-567.1582031	1.575439453	0.53515625	0.51989502
-567.5976563	1.576660156	0.51171875	0.520297852
-568.2128906	1.578369141	0.5234375	0.520861816
-568.7402344	1.579833984	0.5234375	0.521345215
-569.3554688	1.581542969	0.51953125	0.52190918
-569.9707031	1.583251953	0.53125	0.522473145
-570.5859375	1.584960938	0.515625	0.523037109
-571.2011719	1.586669922	0.53125	0.523601074
-571.9042969	1.588623047	0.51953125	0.524245605
-572.6953125	1.590820313	0.52734375	0.524970703
-573.4863281	1.593017578	0.53125	0.525695801
-574.1894531	1.594970703	0.51953125	0.526340332
-574.9804688	1.597167969	0.5390625	0.52706543
-575.859375	1.599609375	0.51953125	0.527871094
-576.7382813	1.602050781	0.5390625	0.528676758
-577.7050781	1.604736328	0.52734375	0.529562988
-578.671875	1.607421875	0.53125	0.530449219
-579.8144531	1.610595703	0.53515625	0.531496582
-580.78125	1.61328125	0.5234375	0.532382813
-581.9238281	1.616455078	0.546875	0.533430176
-583.0664063	1.619628906	0.52734375	0.534477539
-584.2089844	1.622802734	0.546875	0.535524902
-585.3515625	1.625976563	0.5390625	0.536572266
-586.4941406	1.629150391	0.53515625	0.537619629
-587.6367188	1.632324219	0.55078125	0.538666992
-589.0429688	1.636230469	0.53125	0.539956055
-590.4492188	1.640136719	0.5546875	0.541245117
-591.7675781	1.643798828	0.5390625	0.542453613
-593.0859375	1.647460938	0.55078125	0.543662109
-594.2285156	1.650634766	0.55078125	0.544709473
-595.3710938	1.653808594	0.54296875	0.545756836
-596.25	1.65625	0.55859375	0.5465625
-597.3046875	1.659179688	0.54296875	0.547529297
-598.2714844	1.661865234	0.5625	0.548415527
-599.1503906	1.664306641	0.546875	0.549221191
-600.1171875	1.666992188	0.55078125	0.550107422
-600.9960938	1.669433594	0.55859375	0.550913086
-601.9628906	1.672119141	0.546875	0.551799316
-603.0175781	1.675048828	0.5625	0.552766113
-604.2480469	1.678466797	0.55078125	0.553894043
-605.5664063	1.682128906	0.5625	0.555102539
-607.0605469	1.686279297	0.55859375	0.556472168
-608.5546875	1.690429688	0.55859375	0.557841797
-609.9609375	1.694335938	0.56640625	0.559130859
-611.4550781	1.698486328	0.5546875	0.560500488
-612.8613281	1.702392578	0.57421875	0.561789551
-614.2675781	1.706298828	0.5625	0.563078613
-615.4101563	1.709472656	0.56640625	0.564125977
-616.5527344	1.712646484	0.56640625	0.56517334
-617.5195313	1.715332031	0.5625	0.56605957
-618.3984375	1.717773438	0.578125	0.566865234
-619.1015625	1.719726563	0.55859375	0.567509766
-619.7167969	1.721435547	0.58203125	0.56807373
-620.3320313	1.723144531	0.5625	0.568637695
-620.859375	1.724609375	0.57421875	0.569121094
-621.2988281	1.725830078	0.57421875	0.569523926
-621.7382813	1.727050781	0.5625	0.569926758
-622.265625	1.728515625	0.58203125	0.570410156
-622.7929688	1.729980469	0.5625	0.570893555
-623.4082031	1.731689453	0.578125	0.57145752
-624.0234375	1.733398438	0.57421875	0.572021484
-624.7265625	1.735351563	0.5703125	0.572666016
-625.5175781	1.737548828	0.58203125	0.573391113
-626.3085938	1.739746094	0.56640625	0.574116211
-627.2753906	1.742431641	0.58203125	0.575002441
-628.1542969	1.744873047	0.578125	0.575808105
-629.1210938	1.747558594	0.58203125	0.576694336
-630.0878906	1.750244141	0.578125	0.577580566
-630.9667969	1.752685547	0.578125	0.57838623
-632.0214844	1.755615234	0.58984375	0.579353027
-632.9882813	1.758300781	0.56640625	0.580239258
-633.9550781	1.760986328	0.59375	0.581125488
-634.8339844	1.763427734	0.578125	0.581931152
-635.625	1.765625	0.5859375	0.58265625
-636.5039063	1.768066406	0.58984375	0.583461914
-637.3828125	1.770507813	0.57421875	0.584267578
-638.1738281	1.772705078	0.59375	0.584992676
-638.9648438	1.774902344	0.57421875	0.585717773
-639.84375	1.77734375	0.59765625	0.586523438
-640.7226563	1.779785156	0.5859375	0.587329102
-641.4257813	1.781738281	0.58984375	0.587973633
-642.1289063	1.783691406	0.59375	0.588618164
-642.8320313	1.785644531	0.5859375	0.589262695
-643.5351563	1.787597656	0.59765625	0.589907227
-644.1503906	1.789306641	0.58203125	0.590471191
-644.765625	1.791015625	0.6015625	0.591035156
-645.2929688	1.792480469	0.58984375	0.591518555
-645.9082031	1.794189453	0.5859375	0.59208252
-646.4355469	1.795654297	0.60546875	0.592565918
-646.9628906	1.797119141	0.5859375	0.593049316
-647.4902344	1.798583984	0.6015625	0.593532715
-648.0175781	1.800048828	0.58984375	0.594016113
-648.5449219	1.801513672	0.59765625	0.594499512
-649.0722656	1.802978516	0.59765625	0.59498291
-649.6875	1.8046875	0.59375	0.595546875
-650.390625	1.806640625	0.6015625	0.596191406
-651.09375	1.80859375	0.59375	0.596835938
-651.796875	1.810546875	0.60546875	0.597480469
-652.5878906	1.812744141	0.59375	0.598205566
-653.2910156	1.814697266	0.6015625	0.598850098
-654.0820313	1.816894531	0.6015625	0.599575195
-654.7851563	1.818847656	0.59375	0.600219727
-655.4003906	1.820556641	0.6171875	0.600783691
-656.015625	1.822265625	0.59375	0.601347656
-656.5429688	1.823730469	0.61328125	0.601831055
-657.0703125	1.825195313	0.6015625	0.602314453
-657.5976563	1.826660156	0.59765625	0.602797852
-658.2128906	1.828369141	0.61328125	0.603361816
-658.7402344	1.829833984	0.6015625	0.603845215
-659.1796875	1.831054688	0.6171875	0.604248047
-659.6191406	1.832275391	0.59765625	0.604650879
-660.1464844	1.833740234	0.61328125	0.605134277
-660.9375	1.8359375	0.60546875	0.605859375
-661.8164063	1.838378906	0.60546875	0.606665039
-662.8710938	1.841308594	0.6171875	0.607631836
-664.1015625	1.844726563	0.6015625	0.608759766
-665.3320313	1.848144531	0.62109375	0.609887695
-666.6503906	1.851806641	0.6015625	0.611096191
-667.8808594	1.855224609	0.6171875	0.612224121
-669.1113281	1.858642578	0.6171875	0.613352051
-670.1660156	1.861572266	0.609375	0.614318848
-671.0449219	1.864013672	0.62109375	0.615124512
-671.7480469	1.865966797	0.609375	0.615769043
-672.2753906	1.867431641	0.625	0.616252441
-672.7148438	1.868652344	0.6171875	0.616655273
-673.3300781	1.870361328	0.6171875	0.617219238
-673.8574219	1.871826172	0.625	0.617702637
-674.3847656	1.873291016	0.61328125	0.618186035
-675	1.875	0.63671875	0.61875
-675.6152344	1.876708984	0.61328125	0.619313965
-676.1425781	1.878173828	0.625	0.619797363
-676.6699219	1.879638672	0.6171875	0.620280762
-677.1972656	1.881103516	0.6171875	0.62076416
-677.5488281	1.882080078	0.62890625	0.621086426
-677.9003906	1.883056641	0.609375	0.621408691
-678.1640625	1.883789063	0.6328125	0.621650391
-678.3398438	1.884277344	0.61328125	0.621811523
-678.4277344	1.884521484	0.62109375	0.62189209
-678.6035156	1.885009766	0.625	0.622053223
-678.7792969	1.885498047	0.6171875	0.622214355
-678.7792969	1.885498047	0.6328125	0.622214355
-678.9550781	1.885986328	0.6171875	0.622375488
-679.1308594	1.886474609	0.6328125	0.622536621
-679.3066406	1.886962891	0.6171875	0.622697754
-679.3066406	1.886962891	0.625	0.622697754
-679.3945313	1.887207031	0.62890625	0.62277832
-679.4824219	1.887451172	0.61328125	0.622858887
-679.7460938	1.888183594	0.63671875	0.623100586
-679.921875	1.888671875	0.609375	0.623261719
-680.2734375	1.889648438	0.63671875	0.623583984
-680.625	1.890625	0.62109375	0.62390625
-681.0644531	1.891845703	0.62109375	0.624309082
-681.5917969	1.893310547	0.6328125	0.62479248
-682.2070313	1.895019531	0.61328125	0.625356445
